job_id,company,source,title,location,url,date_found,match_score,title_score,description_score,match_reasons
/job/US-NM-FARMINGTON-426S--10059-Hwy-371-S--SOUTH-BLDG/Production-Test-Engineer-Intern--Summer-2027-_01872985,RTX,workday,Production Test Engineer Intern (Summer 2027),US-NM-FARMINGTON-426S ~ 10059 Hwy 371 S ~ SOUTH BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-NM-FARMINGTON-426S--10059-Hwy-371-S--SOUTH-BLDG/Production-Test-Engineer-Intern--Summer-2027-_01872985,2026-09-15,90,45,45,"AI: This is an explicit internship role in production test and hardware validation, perfectly suited for an electrical or engineering student."
/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/Safety-and-Reliability-Intern--Onsite-_01873849,RTX,workday,Safety and Reliability Intern (Onsite),US-CT-EAST HARTFORD-ETC ~ 400 Main St ~ BLDG ETC,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/Safety-and-Reliability-Intern--Onsite-_01873849,2026-09-15,85,42,42,"AI: This is an internship role in aerospace engineering involving hardware failures, reliability tools, and quantitative safety assessments, making it a strong fit for an engineering student."
/job/US-NC-WINSTON-SALEM-1455--1455-Fairchild-Rd--ADMIN-BLDG/Project-Engineering-Intern--Summer-2027-_01873994,RTX,workday,Project Engineering Intern (Summer 2027),US-NC-WINSTON SALEM-1455 ~ 1455 Fairchild Rd ~ ADMIN BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-NC-WINSTON-SALEM-1455--1455-Fairchild-Rd--ADMIN-BLDG/Project-Engineering-Intern--Summer-2027-_01873994,2026-09-15,75,37,37,"AI: This is an internship role in engineering involving design, CAD, and cross-functional work, though it leans heavily toward project and mechanical/aerospace seating design rather than pure power systems."
/job/CA-QC-MIRABEL-M01--11155-Julien-Audette--M01-BLDG/Stagiaire---Hiver-2027---Specialiste-Qualite-au-Centre-Moteur--Mirabel----Internship---Winter-2027---Quality-Specialist-Engine-Center--Mirabel-_01871165,RTX,workday,Stagiaire – Hiver 2027 – Specialiste Qualite au Centre Moteur (Mirabel) / Internship – Winter 2027 - Quality Specialist Engine Center (Mirabel),CA-QC-MIRABEL-M01 ~ 11155 Julien-Audette ~ M01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-MIRABEL-M01--11155-Julien-Audette--M01-BLDG/Stagiaire---Hiver-2027---Specialiste-Qualite-au-Centre-Moteur--Mirabel----Internship---Winter-2027---Quality-Specialist-Engine-Center--Mirabel-_01871165,2026-09-15,60,30,30,"AI: This is an internship role at an aerospace company dealing with product and process quality, which is suitable for a student, though it is more focused on quality assurance rather than core electrical or power systems engineering."
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Internship---Winter-2027---Patents---Innovation-Intern_01870104,RTX,workday,Stage - Hiver 2027 - Brevets et innovation / Internship - Winter 2027 - Patents & Innovation,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Internship---Winter-2027---Patents---Innovation-Intern_01870104,2026-09-15,75,37,37,AI: This is an internship position at Pratt & Whitney involving patent research and working alongside experienced engineers in aerospace.
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage---Hiver-2027---Coordination-des-projets-de-recherche-collaboratifs-et-amelioration-du-processus-de-gestion-des-technologies---Internship---Winter-2027---Collaborative-Research-Projects-Coordination---Technology-Management-Process-Improvement_01868255,RTX,workday,Stage – Hiver 2027 - Coordination des projets de recherche collaboratifs et amelioration du processus de gestion des technologies / Internship – Winter 2027 - Collaborative Research Projects Coordination & Technology Management Process Improvement,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage---Hiver-2027---Coordination-des-projets-de-recherche-collaboratifs-et-amelioration-du-processus-de-gestion-des-technologies---Internship---Winter-2027---Collaborative-Research-Projects-Coordination---Technology-Management-Process-Improvement_01868255,2026-09-15,60,30,30,"AI: This is an internship role at Pratt & Whitney Canada, but it focuses heavily on collaborative research project coordination and technology management process improvement rather than core electrical or hardware engineering."
/job/CA-ON-MISSISSAUGA-P22M01--1801-Courtney-Park-Dr--P22M01-BLDG/Internship---Winter---Draftsperson--Product-Definition_01865011,RTX,workday,"Internship – Winter – Draftsperson, Product Definition",CA-ON-MISSISSAUGA-P22M01 ~ 1801 Courtney Park Dr ~ P22M01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-ON-MISSISSAUGA-P22M01--1801-Courtney-Park-Dr--P22M01-BLDG/Internship---Winter---Draftsperson--Product-Definition_01865011,2026-09-15,75,37,37,"AI: This is an official winter internship role in product definition and design, highly relevant to mechanical and hardware engineering students."
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage---Hiver-2027---Optimisation-des-processus-d-outillage---Internship---Hiver-2027--Tooling-Process-Improvement_01867213,RTX,workday,Stage - Hiver 2027 - Optimisation des processus d’outillage / Internship - Winter 2027 -Tooling Process Improvement,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage---Hiver-2027---Optimisation-des-processus-d-outillage---Internship---Hiver-2027--Tooling-Process-Improvement_01867213,2026-09-15,75,37,37,"AI: The position is an internship at an aerospace company focusing on engineering processes, making it relevant for an entry-level engineering student despite being focused on tooling and process improvement."
R2025535,NVIDIA,workday,Power Analysis and Optimization Intern - 2027,"China, Shanghai",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/Power-Analysis-and-Optimization-Intern---2027_JR2025535,2026-09-15,95,47,47,"AI: This is an explicit internship role targeting Electrical Engineering students, focusing directly on ASIC power analysis, hardware design, and power optimization."
R2025027,NVIDIA,workday,Physical Design Engineer (RDSS Intern),"Taiwan, Hsinchu",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Hsinchu/Physical-Design-Engineer--RDSS-Intern-_JR2025027,2026-09-15,90,45,45,"AI: This is an internship role in physical design and VLSI, making it ideal for an entry-level engineering student interested in hardware."
R2025425,NVIDIA,workday,"NVTHERM SoC Verification Intern, Tegra - 2027","China, Shanghai",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Shanghai/NVTHERM-SoC-Verification-Intern--Tegra---2027_JR2025425,2026-09-15,95,47,47,"AI: This is a direct intern role in electrical and computer engineering focusing on SoC verification, RTL, and hardware testing, which is an ideal match for an electrical engineering student."
R266140,Analog Devices,workday,Product Applications Intern,3 Locations,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Product-Applications-Intern_R266140,2026-09-15,95,47,47,"AI: This is an internship role directly focused on product applications and semiconductor evaluation, making it an excellent match for an electrical engineering student."
R266133,Analog Devices,workday,Facilities Operations Intern,"US, CA, San Jose, Rio Robles",https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-CA-San-Jose-Rio-Robles/Facilities-Operations-Intern_R266133,2026-09-15,75,37,37,"AI: This is an internship role touching upon facility infrastructure, utilities, and building systems, which is relevant to electrical and power systems engineering, though it leans slightly toward facilities operations rather than pure core electrical design."
R266132,Analog Devices,workday,Embedded Software Engineer Intern,3 Locations,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Embedded-Software-Engineer-Intern_R266132,2026-09-15,95,47,47,"AI: This is an internship role directly focusing on embedded software and systems engineering within a major semiconductor company, making it an excellent match for a new grad or student in electrical or computer engineering."
R266128,Analog Devices,workday,Design Evaluation Engineer Intern,3 Locations,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-MA-Wilmington/Design-Evaluation-Engineer-Intern_R266128,2026-09-15,95,47,47,"AI: This is an explicit internship role in semiconductor design evaluation and hardware testing, which is a strong fit for an electrical engineering student."
R14491,National Renewable Energy Laboratory,workday,Post Undergraduate (Fixed term) Intern – Electrical Engineering,2 Locations,https://nrel.wd5.myworkdayjobs.com/en-US/NLR/job/Boulder-CO/Post-Undergraduate--Fixed-term--Intern---Electrical-Engineering_R14491,2026-09-15,95,47,47,"AI: This is an undergraduate internship specifically for electrical engineering, focusing on renewable energy and power systems research."
R0145340,Hitachi Energy,workday,NC A&T Career Fair (Only) - Automation Commissioning Junior Engineer,"Raleigh, North Carolina, United States",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Raleigh-North-Carolina-United-States/NC-A-T-Career-Fair--Only----Automation-Commissioning-Junior-Engineer_R0145340,2026-09-15,100,50,50,"AI: This is a junior-level role specifically targeting new graduates for substation automation and power grid infrastructure, which aligns perfectly with an electrical engineering background."
R0145042,Hitachi Energy,workday,Intern - Onboard Software Developer,"Pittsburgh, Pennsylvania, United States",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Pittsburgh-Pennsylvania-United-States/Intern---Onboard-Software-Developer_R0145042,2026-09-15,75,37,37,"AI: This is an internship position involving onboard software development within rail and transit systems, which aligns well with embedded systems and electrical engineering disciplines."
/job/CA-QC-LONGUEUIL-MD--1000-Blvd-Marie-Victorin--MD-BLDG/Stage---Hiver-2027---Service-Numriques-pour-les-Moteurs---Ingnieur-Systme-Sol---Internship---Winter-2027--Digital-Engine-Services--DES----Ground-system-engineer_01874393,RTX,workday,Stage - Hiver 2027-  Service Numériques pour les Moteurs – Ingénieur Système Sol / Internship - Winter 2027- Digital Engine Services (DES) – Ground system engineer,CA-QC-LONGUEUIL-MD ~ 1000 Blvd Marie-Victorin ~ MD BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-MD--1000-Blvd-Marie-Victorin--MD-BLDG/Stage---Hiver-2027---Service-Numriques-pour-les-Moteurs---Ingnieur-Systme-Sol---Internship---Winter-2027--Digital-Engine-Services--DES----Ground-system-engineer_01874393,2026-09-15,95,47,47,"AI: This is a formal internship position at a major aerospace company focusing on engine systems and ground station software, which is highly relevant for an electrical or systems engineering student."
/job/US-MA-TEWKSBURY-TB1--50-Apple-Hill-Dr--ASSABET-BLDG/Internship---Raytheon-Systems-Security-Engineer--Onsite_01874702,RTX,workday,Internship – Raytheon Systems Security Engineer -Onsite,US-MA-TEWKSBURY-TB1 ~ 50 Apple Hill Dr ~ ASSABET BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-MA-TEWKSBURY-TB1--50-Apple-Hill-Dr--ASSABET-BLDG/Internship---Raytheon-Systems-Security-Engineer--Onsite_01874702,2026-09-15,85,42,42,"AI: This is an internship role at Raytheon involving systems security engineering and hardware-related defense systems, making it highly relevant for an engineering student."
/job/US-RI-PORTSMOUTH-PS1--1847-W-Main-Rd--NIMITZ-BLDG/Internship---Raytheon-Systems-Security-Engineer-Onsite_01874705,RTX,workday,Internship – Raytheon Systems Security Engineer-Onsite,US-RI-PORTSMOUTH-PS1 ~ 1847 W Main Rd ~ NIMITZ BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-RI-PORTSMOUTH-PS1--1847-W-Main-Rd--NIMITZ-BLDG/Internship---Raytheon-Systems-Security-Engineer-Onsite_01874705,2026-09-15,85,42,42,"AI: This is an internship role in systems security engineering for defense hardware, which is highly relevant to electrical and systems engineering students, though it focuses more on cybersecurity than pure power systems."
/job/US-IL-ROCKFORD-P6--4747-Harrison-Ave--4747-HARRISON-AVE-P6/Electrical-Engineering-Intern--Summer-2027-_01872765,RTX,workday,Electrical Engineering Intern (Summer 2027),US-IL-ROCKFORD-P6 ~ 4747 Harrison Ave ~ 4747 HARRISON AVE-P6,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-IL-ROCKFORD-P6--4747-Harrison-Ave--4747-HARRISON-AVE-P6/Electrical-Engineering-Intern--Summer-2027-_01872765,2026-09-15,95,47,47,"AI: This is an electrical engineering internship focusing on power and actuation systems, which is a strong match for an electrical/power systems student."
/job/US-CT-EAST-HARTFORD-J--400-Main-St--BLDG-J/Test-Equipment-Design-Intern--Onsite-_01870628,RTX,workday,Test Equipment Design Intern (Onsite),US-CT-EAST HARTFORD-J ~ 400 Main St ~ BLDG J,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-EAST-HARTFORD-J--400-Main-St--BLDG-J/Test-Equipment-Design-Intern--Onsite-_01870628,2026-09-15,90,45,45,"AI: This is an internship role specifically for engineering students focusing on Special Test Equipment design, involving electrical and mechanical systems for aerospace applications."
/job/US-IA-CEDAR-RAPIDS-107--400-Collins-Rd-NE--BLDG-107/Secure-System-Engineering-Intern--Summer-2027-_01869964,RTX,workday,Secure System Engineering Intern (Summer 2027),US-IA-CEDAR RAPIDS-107 ~ 400 Collins Rd NE ~ BLDG 107,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-IA-CEDAR-RAPIDS-107--400-Collins-Rd-NE--BLDG-107/Secure-System-Engineering-Intern--Summer-2027-_01869964,2026-09-15,85,42,42,"AI: This is an internship role focused on embedded systems and hardware security, which aligns well with an electrical or hardware engineering background."
R2025511,NVIDIA,workday,Physical Design and Timing Engineer Intern - Summer 2027,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Physical-Design-and-Timing-Engineer-Intern---Summer-2027_JR2025511,2026-09-15,95,47,47,"AI: This is a highly relevant internship role in physical design and power systems for an Electrical Engineering student, aligning perfectly with the target profile."
/job/US-TX-MCKINNEY-513WZ--2501-W-University-Dr--WING-Z-BLDG/Material-and-Process-Engineer-Intern--Summer-2027-_01874785,RTX,workday,Material and Process Engineer Intern (Summer 2027),US-TX-MCKINNEY-513WZ ~ 2501 W University Dr ~ WING Z BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-TX-MCKINNEY-513WZ--2501-W-University-Dr--WING-Z-BLDG/Material-and-Process-Engineer-Intern--Summer-2027-_01874785,2026-09-15,75,37,37,"AI: This is an internship role in a relevant aerospace/defense engineering field, though it focuses more on materials science than core electrical or power systems engineering."
/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/Internship---Raytheon-Systems-Security-Engineer--Onsite_01874700,RTX,workday,Internship – Raytheon Systems Security Engineer -Onsite,US-MA-MARLBOROUGH-MA2 ~ 1001 Boston Post Rd ~ BLDG 2,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/Internship---Raytheon-Systems-Security-Engineer--Onsite_01874700,2026-09-15,75,37,37,"AI: This is an internship role in a defense engineering environment, though it focuses more on cybersecurity and systems security than traditional power systems or hardware design."
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage--Hiver-2027-Transformation-numerique---Internship--Digital-Transformation--Winter-2027_01867012,RTX,workday,Stage- Hiver 2027-Transformation numerique | Internship- Digital Transformation -Winter 2027,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage--Hiver-2027-Transformation-numerique---Internship--Digital-Transformation--Winter-2027_01867012,2026-09-15,75,37,37,"AI: This is an internship role at Pratt & Whitney in digital transformation and industrial digitalisation, which aligns with engineering students, though it is more focused on software and digital tools rather than core power systems."
5239083007,Anduril,greenhouse,2027 Flight Software Engineer Intern,"Costa Mesa, California, United States",https://boards.greenhouse.io/andurilindustries/jobs/5239083007?gh_jid=5239083007,2026-09-15,85,42,42,"AI: This is an internship role involving flight software, GNC, and hardware/software integration for autonomous systems, making it a strong match for engineering students."
/job/CA-QC-LONGUEUIL-MD--1000-Blvd-Marie-Victorin--MD-BLDG/Stage---Hiver-2027---Service-Numriques-pour-les-Moteurs---Dveloppeur-logiciel--Internship---Winter-2027-Digital-Engine-Services--DES----Ground-cloud-software-developer_01874389,RTX,workday,Stage - Hiver 2027 - Service Numériques pour les Moteurs – Développeur logiciel/ Internship - Winter 2027 Digital Engine Services (DES) – Ground cloud software developer,CA-QC-LONGUEUIL-MD ~ 1000 Blvd Marie-Victorin ~ MD BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-MD--1000-Blvd-Marie-Victorin--MD-BLDG/Stage---Hiver-2027---Service-Numriques-pour-les-Moteurs---Dveloppeur-logiciel--Internship---Winter-2027-Digital-Engine-Services--DES----Ground-cloud-software-developer_01874389,2026-09-16,75,37,37,"AI: This is an internship at a major aerospace company working on engine diagnostic data, which is highly relevant to power systems and hardware engineering, though the role is primarily software-focused."
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage----Hiver-2027---Maintenance--Rparation--Rvision-et-Gestion-des-cots---Internship---Winter-2027---Maintenance--Repair--Overhaul-and-Cost-Management_01871296,RTX,workday,"Stage -  Hiver 2027 - Maintenance, Réparation, Révision et Gestion des coûts / Internship - Winter 2027 - Maintenance, Repair, Overhaul and Cost Management",CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage----Hiver-2027---Maintenance--Rparation--Rvision-et-Gestion-des-cots---Internship---Winter-2027---Maintenance--Repair--Overhaul-and-Cost-Management_01871296,2026-09-16,75,37,37,"AI: This is an internship at a major aerospace company, which is highly relevant for engineering students, though the specific focus is on maintenance and cost management rather than pure hardware design."
R0143952,Hitachi Energy,workday,Internship in Thyristor Design,"Lenzburg, Aargau, Switzerland",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Lenzburg-Aargau-Switzerland/Internship-in-Thyristor-Design_R0143952,2026-09-16,90,45,45,"AI: The role is an internship in thyristor design and semiconductor technology within electrical engineering, highly relevant for a PhD student in power/microelectronics."
R5039673-1,GE Aerospace,workday,Junior Engineer - NDT,Pune,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Pune/Junior-Engineer---NDT_R5039673-1,2026-09-16,75,37,37,"AI: The role is a Junior Engineer position focusing on aerospace hardware inspection and NDT operations, which aligns well with entry-level hardware engineering, though it leans heavily toward quality control and non-destructive testing rather than core power systems."
/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineering-Intern--Summer-2027-_01873099,RTX,workday,Software Engineering Intern (Summer 2027),US-IA-CEDAR RAPIDS-105 ~ 400 Collins Rd NE ~ BLDG 105,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineering-Intern--Summer-2027-_01873099,2026-09-16,85,42,42,"AI: This is an internship role in avionics systems and software tools, which is highly relevant for an electrical or systems engineering student interested in aerospace infrastructure."
/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/Intern-Conversion--Test-Engineering-Analysis-Engineer-I--Onsite-_01865661-1,RTX,workday,Intern Conversion: Test Engineering Analysis Engineer I (Onsite),US-CT-EAST HARTFORD-ETC ~ 400 Main St ~ BLDG ETC,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/Intern-Conversion--Test-Engineering-Analysis-Engineer-I--Onsite-_01865661-1,2026-09-16,95,47,47,"AI: This is a direct intern-to-full-time conversion role in aerospace engineering, which is highly relevant to power systems and hardware testing."
/job/US-AZ-TUCSON-805--1151-E-Hermans-Rd--BLDG-805/Electrical-Engineer-Intern_01874283,RTX,workday,Electrical Engineer Intern,US-AZ-TUCSON-805 ~ 1151 E Hermans Rd ~ BLDG 805,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-AZ-TUCSON-805--1151-E-Hermans-Rd--BLDG-805/Electrical-Engineer-Intern_01874283,2026-09-16,95,47,47,"AI: The role is an Electrical Engineer Internship focusing on hardware design, schematics, and test systems, making it highly relevant for an electrical engineering student."
/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/Receiver--Exciter----Processing-Architecture-Software-Engineer-Intern--Summer-2027-_01873484,RTX,workday,"Receiver, Exciter, & Processing Architecture Software Engineer Intern (Summer 2027)",US-MA-MARLBOROUGH-MA2 ~ 1001 Boston Post Rd ~ BLDG 2,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-MA-MARLBOROUGH-MA2--1001-Boston-Post-Rd--BLDG-2/Receiver--Exciter----Processing-Architecture-Software-Engineer-Intern--Summer-2027-_01873484,2026-09-16,90,45,45,"AI: This is a direct internship role focusing on receiver, exciter, and processing architecture, which closely aligns with hardware and signal processing engineering."
/job/US-CT-WINDSOR-LOCKS-B1--1-Hamilton-Rd--BLDG-1/Software-Engineering-Intern--Summer-2027-_01872775,RTX,workday,Software Engineering Intern (Summer 2027),US-CT-WINDSOR LOCKS-B1 ~ 1 Hamilton Rd ~ BLDG 1,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-WINDSOR-LOCKS-B1--1-Hamilton-Rd--BLDG-1/Software-Engineering-Intern--Summer-2027-_01872775,2026-09-16,85,42,42,"AI: This is an internship role focused on embedded software for flight control systems, which is highly relevant for electrical and computer engineering students interested in hardware-software integration."
/job/US-CT-MIDDLETOWN-220A--Aircraft-Rd--BLDG-220A/Advanced-Measurements-Research-and-Development-Intern--Summer-2027---Onsite-_01864777-1,RTX,workday,Advanced Measurements Research and Development Intern (Summer 2027) (Onsite),US-CT-MIDDLETOWN-220A ~ Aircraft Rd ~ BLDG 220A,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-MIDDLETOWN-220A--Aircraft-Rd--BLDG-220A/Advanced-Measurements-Research-and-Development-Intern--Summer-2027---Onsite-_01864777-1,2026-09-16,95,47,47,"AI: This is an internship in research and development for an engineering student within aerospace and defense, aligning well with electrical and hardware engineering fields."
R2024884,NVIDIA,workday,Firmware Application Engineer (RDSS Intern),"Taiwan, Taipei",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Firmware-Application-Engineer--RDSS-Intern-_JR2024884,2026-09-16,95,47,47,"AI: This is an internship role specifically focused on firmware, hardware bring-up, and data center platforms, which aligns perfectly with electrical and hardware engineering skill sets."
R2025558,NVIDIA,workday,Server Firmware Developer (RDSS Intern),"Taiwan, Taipei",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Server-Firmware-Developer--RDSS-Intern-_JR2025558,2026-09-16,95,47,47,"AI: This is an internship role specifically targeting graduate students (MS/PhD in EE/CS) and focuses on server firmware, hardware design review, power management, and embedded systems development."
R2025538,NVIDIA,workday,Silicon Software Engineer - System and AI (RDSS Intern),2 Locations,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/Silicon-Software-Engineer---System-and-AI--RDSS-Intern-_JR2025538,2026-09-16,90,45,45,"AI: The role is an internship specifically targeting EE/CE students and involves embedded systems, hardware bring-up, and computer architecture, which are highly relevant to electrical engineering."
R256822,Analog Devices,workday,Intern - Engineering,"Thailand, Chon Buri",https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/Thailand-Chon-Buri/Intern---Engineering_R256822,2026-09-16,95,47,47,"AI: This is a direct internship opportunity at a major semiconductor company, which is highly relevant for electrical and hardware engineering students."
R266146,Analog Devices,workday,Test Engineering Intern,2 Locations,https://analogdevices.wd1.myworkdayjobs.com/en-US/External/job/US-NC-Durham/Test-Engineering-Intern_R266146,2026-09-16,95,47,47,"AI: This is an explicit internship role focusing on hardware testing, circuit analysis, and lab measurements, making it an exceptional fit for an electrical engineering student."
/job/US-AZ-TUCSON-805--1151-E-Hermans-Rd--BLDG-805/Software-Engineer-Intern_01874282,RTX,workday,Software Engineer Intern,US-AZ-TUCSON-805 ~ 1151 E Hermans Rd ~ BLDG 805,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-AZ-TUCSON-805--1151-E-Hermans-Rd--BLDG-805/Software-Engineer-Intern_01874282,2026-09-16,85,42,42,"AI: The role is a Software Engineer Intern within the Hardware Discipline Center, focusing on test solutions and hardware integration, making it highly relevant for an engineering student despite the strong software focus."
/job/US-CA-GOLETA-H01--6380-Hollister-Ave--BLDG-H01/Systems-Engineering-Intern--Summer-2027-_01874978,RTX,workday,Systems Engineering Intern (Summer 2027),US-CA-GOLETA-H01 ~ 6380 Hollister Ave ~ BLDG H01,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CA-GOLETA-H01--6380-Hollister-Ave--BLDG-H01/Systems-Engineering-Intern--Summer-2027-_01874978,2026-09-16,85,42,42,"AI: This is a systems engineering internship in the aerospace and defense sector, which is highly relevant for electrical and hardware engineering students, though it is more systems-focused than pure circuit design."
/job/CA-ON-MISSISSAUGA-P22M01--1801-Courtney-Park-Dr--P22M01-BLDG/Internship---Winter-2027---Compressor-Drafting-Intern_01870847,RTX,workday,Internship - Winter 2027 - Compressor Drafting Intern,CA-ON-MISSISSAUGA-P22M01 ~ 1801 Courtney Park Dr ~ P22M01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-ON-MISSISSAUGA-P22M01--1801-Courtney-Park-Dr--P22M01-BLDG/Internship---Winter-2027---Compressor-Drafting-Intern_01870847,2026-09-16,75,37,37,"AI: This is an internship role in aerospace engineering, which is highly relevant, though the focus is on mechanical drafting rather than electrical or power systems."
